label,Nosex,Nosey,Neckx,Necky,R-Shox,R-Shoy,R-Elbx,R-Elby,R-Wrx,R-Wry,L-Shox,L-Shoy,L-Elbx,L-Elby,L-Wrx,L-Wry,R-Hipx,R-Hipy,R-Kneex,R-Kneey,R-Ankx,R-Anky,L-Hipx,L-Hipy,L-Kneex,L-Kneey,L-Ankx,L-Anky,R-Eyex,R-Eyey,L-Eyex,L-Eyey,R-Earx,R-Eary,L-Earx,L-Eary
2,0.509846827,0.455142232,0.36761488,0.5404814,0.36761488,0.428884026,0.336980306,0.824945295,0.396061269,0.973741794,0.396061269,0.656455142,0.36761488,0.829321663,0.396061269,1,0.028446389,0.599562363,0.312910284,0.800875274,0.396061269,0.997811816,0,0.542669584,0.36761488,0.829321663,0.396061269,1,0.512035011,0.428884026,0.536105033,0.457330416,-1,-1,0.509846827,0.542669584
2,0.556097561,0.305365854,0.471219512,0.392195122,0.429268293,0.306341463,0.387317073,0.130731707,0.387317073,0,0.472195122,0.47902439,0.471219512,0.652682927,0.471219512,0.784390244,0.215609756,0.522926829,0.087804878,0.782439024,0,1,0.258536585,0.565853659,0.386341463,0.782439024,0.472195122,0.869268293,0.557073171,0.304390244,0.55804878,0.305365854,-1,-1,0.55804878,0.391219512
2,0.69571231,0.282849239,0.630705394,0.346473029,0.152143845,0.36791148,0.630013831,0.542876902,0,0.586445367,0.651452282,0.411479945,0.609266943,0.520746888,0.69571231,0.673582296,0.434301521,0.390041494,0.326417704,0.520746888,0.239280775,0.673582296,0.499308437,0.434301521,0.587828492,0.564315353,0.695020747,0.673582296,0.697095436,0.281466113,0.717150761,0.303596127,-1,-1,0.717150761,0.346473029
2,0.786885246,0.384074941,0.683840749,0.416861827,0.651053864,0.31147541,0.618266979,0.140515222,0.618266979,0,0.68618267,0.519906323,0.653395785,0.693208431,0.653395785,0.894613583,0.31147541,0.519906323,0.142857143,0.723653396,0,0.93442623,0.414519906,0.590163934,0.548009368,0.796252927,0.68618267,1,0.789227166,0.348946136,0.791569087,0.414519906,0.756440281,0.31381733,0.789227166,0.449648712
2,-1,-1,0.188512518,0.354933726,0.210603829,0.262150221,0.11634757,0.095729013,0,0,0.164948454,0.47275405,0.188512518,0.618556701,0.187039764,0.783505155,0.493372607,0.497790869,0.634756996,0.758468336,0.755522828,1,0.375552283,0.546391753,0.256259205,0.783505155,0.092783505,0.927835052,-1,-1,0.04712813,0.378497791,-1,-1,0.070692194,0.378497791
2,0.683516484,0.50989011,0.597802198,0.567032967,0.597802198,0.481318681,0.569230769,0.338461538,0.569230769,0.197802198,0.621978022,0.657142857,0.626373626,0.826373626,0.681318681,0.969230769,0.285714286,0.569230769,0.142857143,0.771428571,0,1,0.397802198,0.657142857,0.569230769,0.854945055,0.628571429,0.997802198,0.707692308,0.483516484,0.70989011,0.514285714,0.681318681,0.483516484,0.683516484,0.597802198
2,0.506237006,0.213097713,0.029106029,0.1995842,0.029106029,0.171517672,0.941787942,0.269230769,0.015592516,0.355509356,0.015592516,0.228690229,0.647609148,0.327442827,0.268191268,0.398128898,0.058212058,0.214137214,0.747401247,0.298336798,0.774428274,0.383575884,0.227650728,0.214137214,0.365904366,0.299376299,0.675675676,0.456340956,-1,-1,0.913721414,0.186070686,0.014553015,0.185031185,0,0.200623701
2,0.964052288,0.624183007,0.833333333,0.5,0.810457516,0.591503268,0.745098039,0.839869281,0.712418301,0.996732026,0.833333333,0.405228758,0.777777778,0.212418301,0.712418301,1,0.431372549,0.434640523,0.215686275,0.748366013,0.712418301,1,0.464052288,0.496732026,0.558823529,0.777777778,0.683006536,1,0.967320261,0.620915033,-1,-1,0.960784314,0.58496732,-1,-1
2,-1,-1,0.115902965,0.541778976,0.115902965,0.665768194,0.115902965,0.846361186,0.088948787,1,0.115902965,0.423180593,0.145552561,0.20754717,0.145552561,0,0.417789757,0.544474394,0.296495957,0.757412399,0.148247978,0.973045822,0.53638814,0.452830189,0.714285714,0.725067385,0.862533693,1,-1,-1,-1,-1,0,0.606469003,-1,-1
2,0.031982942,0.569296375,0.134328358,0.501066098,0.102345416,0.601279318,0.166311301,0.771855011,0.036247335,1,0.10021322,0.400852878,0.567164179,0.36673774,0.466950959,0.334754797,0.36673774,0.637526652,0.200426439,0.867803838,0.136460554,0.968017058,0.466950959,0.567164179,0.601279318,0.767590618,0.432835821,0.965884861,0.004264392,0.567164179,0,0.567164179,0.034115139,0.565031983,0.002132196,0.535181237
2,0.607515658,0.35908142,0.488517745,0.45302714,0.486430063,0.331941545,0.51565762,0.14822547,0.517745303,0,0.517745303,0.572025052,0.51565762,0.75782881,0.517745303,0.935281837,0.121085595,0.45302714,0.03131524,0.728601253,0,0.997912317,0.212943633,0.542797495,0.334029228,0.784968685,0.48434238,1,0.634655532,0.331941545,0.636743215,0.361169102,-1,-1,0.636743215,0.45302714
2,-1,-1,0.565217391,0.376811594,0.587761675,0.471819646,0.565217391,0.618357488,0.586151369,0.782608696,0.563607085,0.283413849,0.587761675,0.188405797,0.755233494,0,0.376811594,0.544283414,0.520128824,0.784219002,0.682769726,0.946859903,0.280193237,0.495974235,0.140096618,0.735909823,0,1,0.70531401,0.3784219,-1,-1,0.682769726,0.3784219,0.634460548,0.307568438
2,0.994505495,0.07967033,0.837912088,0.120879121,0.873626374,0,-1,-1,0.758241758,0.714285714,0.837912088,0.277472527,0.796703297,0.513736264,0.758241758,0.675824176,0.43956044,0.076923077,0.56043956,0.35989011,0.758241758,0.717032967,0.436813187,0.076923077,0.200549451,0.401098901,0.755494505,0.681318681,1,0.076923077,-1,-1,0.991758242,0.197802198,0.956043956,0.197802198
2,0.776377953,0.371653543,0.703937008,0.518110236,0.77480315,0.593700787,-1,-1,0.62992126,0,0.666141732,0.411023622,0.631496063,0.185826772,0.62992126,0.001574803,0.554330709,0.741732283,0.777952756,0.741732283,0.814173228,1,0.407874016,0.667716535,0.187401575,0.853543307,0,1,-1,-1,0.777952756,0.373228346,0.814173228,0.483464567,0.776377953,0.411023622
2,0.03968254,0.507936508,0.182539683,0.420634921,0.182539683,0.547619048,0.261904762,0.698412698,0.182539683,0,0.222222222,0.357142857,0.007936508,0.325396825,0.182539683,0,0.412698413,0.642857143,0.222222222,0.738095238,0.23015873,0.968253968,0.547619048,0.555555556,0.777777778,0.738095238,1,0.968253968,-1,-1,0,0.468253968,0.047619048,0.412698413,0.03968254,0.452380952
2,0.626482213,0.14229249,0.696640316,0.283596838,0.535573123,0.188735178,0.602766798,0.095849802,0.650197628,0.683794466,0.603754941,0.330039526,0.625494071,0.471343874,0.626482213,0.354743083,0.744071146,0.424901186,0.115612648,0.588932806,0.649209486,0.706521739,0.858695652,0.448616601,0.580039526,0.470355731,0.602766798,0.729249012,0.648221344,0.118577075,0.650197628,0.14229249,-1,-1,0.650197628,0.213438735
2,0.420886076,0.582278481,0.367088608,0.556962025,0.363924051,0.477848101,0.291139241,0.344936709,0.262658228,0.237341772,0.367088608,0.636075949,0.344936709,0.768987342,0.338607595,0.879746835,0.129746835,0.534810127,0.075949367,0.743670886,0,0.955696203,0.234177215,0.613924051,0.265822785,0.768987342,0.316455696,0.933544304,0.443037975,0.556962025,0.446202532,0.585443038,0.420886076,0.528481013,0.446202532,0.610759494
2,-1,-1,0.077966102,0.440677966,0.074576271,0.562711864,0.074576271,0.762711864,0.077966102,0,0.074576271,0.562711864,0.074576271,0.762711864,0.003389831,0.959322034,0.437288136,0.484745763,0.596610169,0.762711864,0.718644068,1,0.355932203,0.559322034,0.596610169,0.762711864,0.718644068,0.966101695,-1,-1,-1,-1,-1,-1,0.037288136,0.403389831
2,0.036363636,0.372727273,0.184090909,0.484090909,0.147727273,0.595454545,0.145454545,0.779545455,0.038636364,0.997727273,0.218181818,0.370454545,0.184090909,0.186363636,0.147727273,0,0.438636364,0.665909091,0.220454545,0.886363636,0.111363636,1,0.55,0.554545455,0.804545455,0.775,0.952272727,0.963636364,0,0.406818182,0.034090909,0.370454545,0.034090909,0.481818182,-1,-1
2,0.036241611,0.002684564,0.146308725,0.112751678,0.110067114,0.186577181,0.146308725,0.445637584,0.146308725,0.667114094,0.147651007,0.037583893,-1,-1,0.742281879,0.852348993,0.369127517,0.334228188,0.220134228,0.667114094,0.034899329,0.966442953,0.444295302,0.261744966,0.629530201,0.593288591,0.033557047,1,0,0.036241611,0.034899329,0,0,0.076510067,-1,-1
2,0.436692506,0.209302326,0.937984496,0.312661499,0.914728682,0.271317829,0.746770026,0.377260982,0.935400517,0.521963824,0.937984496,0.354005168,0.935400517,0.439276486,1,0.521963824,0.857881137,0.291989664,0.124031008,0.374677003,0,0.439276486,0.271317829,0.335917313,0.351421189,0.439276486,0.436692506,0.521963824,0.441860465,0.206718346,0.457364341,0.227390181,0.436692506,0.188630491,0.976744186,0.291989664
2,0.226373626,0.512087912,0.336263736,0.569230769,0.30989011,0.659340659,0.281318681,0.828571429,0.252747253,0.973626374,0.336263736,0.459340659,0.340659341,0.314285714,0.338461538,0.142857143,0.536263736,0.659340659,0.369230769,0.830769231,0.281318681,0.975824176,0.621978022,0.573626374,0.767032967,0.773626374,0.907692308,1,0.2,0.514285714,0.224175824,0.485714286,0.226373626,0.597802198,0.252747253,0.485714286
2,0.398963731,0.169948187,0.958549223,0.170984456,0.874611399,0.184455959,0.343005181,0.299481865,0.356476684,0.424870466,0.958549223,0.197927461,0.047668394,0.240414508,0.998963731,0.325388601,0,0.172020725,0.650777202,0.311917098,0.313989637,0.423834197,0.27253886,0.183419689,0.973056995,0.25492228,0.216580311,0.340932642,0.09015544,0.156476684,-1,-1,0.748186528,0.156476684,0.902590674,0.141968912
2,-1,-1,0.184713376,0.49044586,0.210191083,0.394904459,0.21656051,0.210191083,0.305732484,0.974522293,0.184713376,0.579617834,0.24522293,0.821656051,0.299363057,0.97133758,0.544585987,0.512738854,0.452229299,0.757961783,0.302547771,1,0.576433121,0.452229299,0.789808917,0.757961783,0.302547771,0.974522293,-1,-1,-1,-1,-1,-1,0.063694268,0.550955414
2,0.833333333,0.607526882,0.744623656,0.572580645,0.744623656,0.451612903,0.715053763,0.180107527,0.741935484,0.002688172,0.744623656,0.669354839,0.744623656,0.846774194,0.774193548,1,0.330645161,0.427419355,0.150537634,0.696236559,0.712365591,0.970430108,0.446236559,0.545698925,0.561827957,0.728494624,0.712365591,0.970430108,0.862903226,0.60483871,0.836021505,0.634408602,0.862903226,0.548387097,0.833333333,0.637096774
2,0.973262032,0.392156863,0.916221034,0.420677362,0.916221034,0.336898396,0.527629234,0.308377897,0.6114082,0.281639929,0.891265597,0.506238859,0.862745098,0.67201426,0.971479501,0.839572193,0.6114082,0.449197861,0.472370766,0.645276292,0.361853832,0.812834225,0.695187166,0.532976827,0.807486631,0.727272727,0.695187166,0.754010695,1,0.365418895,1,0.393939394,0.584670232,0.057040998,0.973262032,0.450980392
2,0.002145923,0.343347639,0.126609442,0.43776824,0.094420601,0.560085837,0.122317597,0.751072961,0.094420601,0.907725322,0.154506438,0.313304721,0.124463519,0.124463519,0.096566524,0,0.405579399,0.532188841,0.283261803,0.778969957,0.184549356,0.967811159,0.530042918,0.439914163,0.622317597,0.746781116,0.654506438,1,0,0.345493562,0,0.313304721,0,0.43776824,-1,-1
2,0.031890661,0.430523918,0.132118451,0.432801822,0.10022779,0.533029613,0.134396355,0.701594533,0.132118451,0.897494305,0.161731207,0.332574032,0.198177677,0.198177677,0.198177677,0,0.364464692,0.630979499,0.264236902,0.799544419,0.132118451,1,0.466970387,0.533029613,0.630979499,0.733485194,0.797266515,0.965831435,0,0.432801822,0.029612756,0.398633257,0,0.466970387,0.034168565,0.364464692
2,0.304558011,0.281767956,0.370165746,0.325966851,0.36878453,0.391574586,0.370165746,0.5,0.390883978,0.544198895,0.390883978,0.261049724,0.369475138,0.522099448,0.369475138,0.543508287,0.520718232,0.413674033,0.412983425,0.543508287,0.304558011,0.652624309,0.586325967,0.370165746,0.673342541,0.5,0.760359116,0.652624309,0.303176796,0.283149171,0.303867403,0.261740331,0.303867403,0.326657459,-1,-1
2,0.03125,0.15625,0.1796875,0.27734375,0.1484375,0.3984375,0.12109375,0.640625,0.08984375,0.86328125,0.1796875,0.16015625,0.2109375,0,0.1484375,0.88671875,0.57421875,0.3046875,0.7265625,0.60546875,1,0.85546875,0.48828125,0.33984375,0.359375,0.671875,0.1796875,0.88671875,0,0.18359375,0.02734375,0.15234375,0,0.2734375,-1,-1
2,0.027027027,0.441441441,0.148648649,0.502252252,0.146396396,0.646396396,0.173423423,0.824324324,0.002252252,1,0.148648649,0.382882883,0.175675676,0.173423423,0.146396396,0,0.40990991,0.646396396,0.204954955,0.795045045,0.144144144,0.997747748,0.527027027,0.558558559,0.702702703,0.763513514,0.175675676,0.353603604,0,0.443693694,0,0.414414414,0.029279279,0.531531532,-1,-1
2,0.04195122,0.305365854,0.127804878,0.393170732,0.125853659,0.47902439,0.126829268,0.652682927,0.085853659,0.826341463,0.168780488,0.305365854,0.169756098,0.131707317,0.170731707,0,0.298536585,0.608780488,0.212682927,0.739512195,0.085853659,0.869268293,0.342439024,0.564878049,0.470243902,0.781463415,0.59804878,1,0,0.306341463,0.04097561,0.304390244,0,0.392195122,-1,-1
2,-1,-1,0.188102894,0.356913183,0.210610932,0.263665595,0.117363344,0.09807074,0,0.001607717,0.167202572,0.47266881,0.189710611,0.618971061,0.188102894,0.782958199,0.493569132,0.498392283,0.633440514,0.737942122,0.754019293,1,0.376205788,0.546623794,0.236334405,0.784565916,0.091639871,0.927652733,-1,-1,0.046623794,0.377813505,-1,-1,0.07073955,0.379421222
2,0.372569089,0.241555783,0,0.365404299,0.397134084,0.438075742,0.396110542,0.58444217,-1,-1,0.058341863,0.316274309,0.348004094,0.097236438,0.227226203,0,0.155578301,0.560900716,0.443193449,0.560900716,0.420675537,0.852610031,0.252814739,0.536335722,0.879222108,0.681678608,0.372569089,0.850562948,0.349027636,0.243602866,0.350051177,0.21801433,0.348004094,0.317297851,-1,-1
2,0.001577287,0.518927445,0.151419558,0.44637224,0.222397476,0.372239748,0.222397476,0.184542587,0.222397476,0,0.111987382,0.59148265,-1,-1,-1,-1,0.44637224,0.668769716,0.668769716,0.853312303,0.888012618,1,0.299684543,0.741324921,0.072555205,0.741324921,0.03785489,1,-1,-1,0,0.482649842,0.075709779,0.372239748,0.03785489,0.44637224
2,0.908396947,0.34351145,0.786259542,0.473282443,0.770992366,0.351145038,0.778625954,0.160305344,0.816793893,0,0.816793893,0.572519084,0.748091603,0.732824427,0.732824427,0.992366412,0.419847328,0.564885496,0.213740458,0.740458015,0,0.954198473,0.549618321,0.648854962,0.740458015,0.732824427,0.740458015,1,0.916030534,0.335877863,0.916030534,0.374045802,-1,-1,0.908396947,0.473282443
2,-1,-1,0.119113573,0.121883657,0.157894737,0.279778393,0.199445983,0.520775623,0.238227147,0.684210526,0.119113573,0,-1,-1,0.24099723,0.720221607,0.56232687,0.041551247,0.761772853,0.40166205,0.238227147,0.684210526,0.523545706,0.08033241,0.398891967,0.40166205,0.24099723,0.72299169,-1,-1,-1,-1,0.03601108,0.199445983,0,0.199445983
2,0.018087855,0.351421189,0.059431525,0.291989664,0.062015504,0.335917313,0.640826873,0.397932817,0.643410853,0.480620155,0.059431525,0.248062016,0.082687339,0.439276486,0.080103359,0.521963824,0.749354005,0.315245478,0.286821705,0.395348837,0.581395349,0.521963824,0.165374677,0.330749354,0.080103359,0.439276486,0,0.524547804,0.015503876,0.333333333,0.015503876,0.333333333,0.560723514,0.248062016,0.018087855,0.273901809
2,0.624434389,0.21719457,0.561085973,0.279411765,0.530542986,0.185520362,0.123303167,0.686651584,0.029411765,0.875565611,0.562217195,0.373303167,0.531674208,0.561085973,0.625565611,1,0.404977376,0.280542986,0.248868778,0.46719457,0.123303167,0.686651584,0.436651584,0.373303167,0.498868778,0.780542986,0.624434389,0.998868778,0.654977376,0.186651584,0.656108597,0.247737557,0.593891403,0.185520362,0.656108597,0.279411765
2,0.89183223,0.392935982,0.781456954,0.498896247,0.748344371,0.390728477,0.779249448,0.21192053,0.783664459,0,0.785871965,0.6401766,0.783664459,0.785871965,0.889624724,1,0.390728477,0.569536424,0.176600442,0.783664459,0,1,0.498896247,0.677704194,0.710816777,0.858719647,0.816777042,1,0.924944812,0.390728477,0.924944812,0.426048565,-1,-1,0.924944812,0.498896247
2,0.036697248,0.394495413,0.142201835,0.463302752,0.110091743,0.568807339,0.110091743,0.752293578,0.082568807,0.931192661,0.142201835,0.362385321,0.110091743,0.178899083,0.110091743,0.935779817,0.495412844,0.467889908,0.637614679,0.752293578,0.110091743,0.931192661,0.426605505,0.504587156,0.28440367,0.752293578,0.146788991,0.931192661,0.004587156,0.399082569,0,0.431192661,0.004587156,0.463302752,0,0.435779817
2,0,0.126984127,0.248677249,0.063492063,0.185185185,0,-1,-1,-1,-1,0.619047619,0.063492063,0.126984127,0.428571429,1,0.624338624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.121693122,-1,-1,0.058201058,0.063492063
2,0.615207373,0.843317972,0.668202765,0.81797235,0.15437788,0.81797235,0.741935484,0.919354839,0.69124424,0.997695853,0.668202765,0.843317972,0.668202765,0.923963134,0.668202765,0.997695853,0.235023041,0.822580645,0.205069124,0.921658986,0.693548387,1,0.81797235,0.81797235,0.896313364,0.921658986,0.69124424,1,0.103686636,0.792626728,0.615207373,0.820276498,0.101382488,0.797235023,0.617511521,0.820276498
2,0.557603687,0.158986175,0.48156682,0.359447005,0.437788018,0.239631336,0.437788018,0,-1,-1,0.559907834,0.479262673,0.599078341,0.721198157,0.716589862,1,0,0.640552995,-1,-1,-1,-1,0.158986175,0.721198157,-1,-1,-1,-1,-1,-1,0.599078341,0.158986175,-1,-1,0.638248848,0.276497696
2,0.042553191,0.382978723,0.175531915,0.212765957,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.340425532,0.042553191,0.260638298,0.037234043,0.260638298
2,0.643286573,0.55511022,0.615230461,0.496993988,0.585170341,0.408817635,0.498997996,0.176352705,0.585170341,0.96993988,0.673346693,0.587174349,0.643286573,0.793587174,0.613226453,0.96993988,0.322645291,0.468937876,0.46492986,0.761523046,0.587174349,0.997995992,0.378757515,0.529058116,0.146292585,0.733466934,0.615230461,1,0.645290581,0.5250501,0.673346693,0.55511022,0.645290581,0.468937876,-1,-1
2,-1,-1,0.236084453,0.366602687,0.303262956,0.26487524,0.097888676,0.69865643,0,0.900191939,0.16890595,0.497120921,-1,-1,0.034548944,0.998080614,0.570057582,0.52975048,0.73512476,0.765834933,0.869481766,1,0.500959693,0.568138196,0.303262956,0.800383877,0.065259117,1,-1,-1,-1,-1,0.166986564,0.230326296,0.069097889,0.330134357
2,0.802973978,0.286245353,0.750929368,0.457249071,0.717472119,0.397769517,0.747211896,0.171003717,0.747211896,0,0.810408922,0.516728625,0.832713755,0.713754647,0.888475836,0.892193309,0.486988848,0.654275093,0.260223048,0.828996283,0,1,0.605947955,0.713754647,0.832713755,0.717472119,0.80669145,0.973977695,0.80669145,0.286245353,0.832713755,0.286245353,-1,-1,0.862453532,0.36802974
2,0.006060606,0.212121212,0.139393939,0.212121212,0.078787879,0.290909091,0.006060606,0.563636364,0,0.284848485,0.145454545,0.139393939,0.218181818,0.557575758,0.006060606,0.703030303,0,0.636363636,0.145454545,0.424242424,0.012121212,0.636363636,0.424242424,0.278787879,0.218181818,0.496969697,0.012121212,0.709090909,0,0.139393939,0.006060606,0.145454545,0.006060606,0.206060606,0.006060606,0.145454545
2,0.923076923,0.415865385,0.757211538,0.379807692,0.754807692,0.276442308,0.75,0.108173077,0.752403846,0,0.786057692,0.483173077,0.752403846,0.723557692,0.754807692,0.824519231,0.375,0.449519231,0.170673077,0.721153846,0,1,0.478365385,0.550480769,0.685096154,0.790865385,0.891826923,0.995192308,0.927884615,0.411057692,0.925480769,0.415865385,0.923076923,0.310096154,-1,-1
2,0.02690583,0.417040359,0.113602392,0.472346786,0.085201794,0.582959641,0.109118087,0.77877429,0.110612855,0,0.109118087,0.388639761,0.137518685,0.278026906,0.028400598,0.974588939,0.496263079,0.445440957,0.689088191,0.723467862,0.828101644,0.97309417,0.412556054,0.529147982,0.22122571,0.80568012,0.028400598,1,0,0.418535127,-1,-1,0,0.527653214,-1,-1
2,0.054054054,0.405405405,0.104247104,0.49034749,0.084942085,0.617760618,0.162162162,0.787644788,0.108108108,0.969111969,0.108108108,0.409266409,0.054054054,0.189189189,0.185328185,1,0.274131274,0.617760618,0.486486486,0.787644788,0.108108108,0.972972973,0.324324324,0.563706564,0.077220077,0.297297297,-1,-1,0.027027027,0.405405405,0.027027027,0.382239382,0.027027027,0.50965251,-1,-1
2,0.408450704,0.568075117,0.373239437,0.568075117,0.345070423,0.502347418,0.309859155,0.377934272,0.279342723,0.251173709,0.373239437,0.633802817,0.342723005,0.788732394,0.873239437,0.725352113,0.124413146,0.5657277,0.063380282,0.758215962,0,0.948356808,0.218309859,0.629107981,0.281690141,0.786384977,0.314553991,0.94600939,0.436619718,0.568075117,0.436619718,0.570422535,0.436619718,0.568075117,0.436619718,0.598591549
2,0.027363184,0.380597015,0.144278607,0.470149254,0.114427861,0.587064677,0.087064677,0.766169154,0.029850746,0.94278607,0.146766169,0.380597015,0.2039801,0.174129353,0.206467662,0,0.378109453,0.587064677,0.233830846,0.825870647,0.032338308,1,0.467661692,0.5,0.644278607,0.733830846,0.76119403,1,0,0.407960199,0.002487562,0.353233831,0.002487562,0.467661692,-1,-1
2,0.079113924,0.35443038,0.155063291,0.39556962,0.120253165,0.474683544,0.120253165,0.601265823,0.158227848,0.560126582,0.158227848,0.28164557,0.193037975,0.158227848,0.196202532,0,0.316455696,0.560126582,0.113924051,0.914556962,0,1,0.389240506,0.515822785,0.117088608,0.879746835,0,0.996835443,0.075949367,0.357594937,0.079113924,0.319620253,0.075949367,0.360759494,0.079113924,0.319620253
2,-1,-1,0.998717949,0.283333333,0.998717949,0.302564103,0.982051282,0.416666667,0.679487179,0.528205128,0.982051282,0.264102564,0.661538462,0.133333333,0.66025641,0,0.529487179,0.321794872,0.621794872,0.471794872,0.338461538,0.641025641,0.492307692,0.301282051,0.057692308,0.453846154,0,0.623076923,-1,-1,-1,-1,0.737179487,0.246153846,0.698717949,0.207692308
2,-1,-1,0.272988506,0.252873563,0.275862069,0.313218391,0.301724138,0.408045977,0.275862069,0.534482759,0.272988506,0.313218391,0.301724138,0.436781609,0.301724138,0.560344828,0.149425287,0.718390805,0.24137931,0.844827586,0.364942529,1,0.146551724,0.718390805,0,0.873563218,-1,-1,-1,-1,-1,-1,0.24137931,0.25,0.212643678,0.25
2,0.606099111,0.304955527,0.529860229,0.385006353,0.491740788,0.307496823,0.416772554,0.152477764,0.377382465,0,0.56797967,0.498094028,0.529860229,0.614993647,0.529860229,0.768742058,0.226175349,0.537484117,0.111817027,0.76747141,0,1,0.339263024,0.612452351,0.454891995,0.805590851,0.604828463,0.997458704,0.642947903,0.269377382,0.644218551,0.306226175,-1,-1,0.644218551,0.383735705
2,0.032178218,0.485148515,0.129950495,0.517326733,0.160891089,0.613861386,0.191831683,0.772277228,0.159653465,0.872524752,0.128712871,0.419554455,0.127475248,0.225247525,0.097772277,0,0.512376238,0.548267327,0.224009901,0.773514851,0.159653465,1,0.48019802,0.612623762,0.254950495,0.805693069,0.064356436,1,0.001237624,0.516089109,0,0.483910891,0.032178218,0.581683168,0.032178218,0.612623762
2,0.190743338,0.251051893,0.220196353,0.415147265,0.164095372,0.471248247,0.162692847,0.666199158,0.10799439,0.807854137,0.273492286,0.361851332,0.273492286,0.141654979,0.245441795,0,0.35483871,0.666199158,0.189340813,0.834502104,0,1,0.4628331,0.611500701,0.572230014,0.778401122,0.70687237,0.945301543,0.162692847,0.252454418,0.165497896,0.249649369,0.134642356,0.332398317,-1,-1
2,0.036505867,0.331160365,0.147327249,0.443285528,0.109517601,0.518904824,0.074315515,0.737940026,0.036505867,0.887874837,0.14863103,0.332464146,0.183833116,0.183833116,0.147327249,0,0.371577575,0.593220339,0.221642764,0.886571056,0.85136897,1,0.479791395,0.518904824,0.666232073,0.777053455,0.850065189,1,0,0.333767927,0.035202086,0.29726206,0,0.406779661,-1,-1
2,0.938461538,0.336538462,0.871153846,0.405769231,0.836538462,0.336538462,0.8,0.2,0.769230769,0.067307692,0.905769231,0.503846154,0.536538462,0.671153846,0.569230769,0.803846154,0.234615385,0.503846154,0.132692308,0.736538462,0,0.938461538,0.336538462,0.571153846,0.834615385,0.740384615,0.636538462,0.938461538,0.969230769,0.303846154,0.971153846,0.336538462,-1,-1,1,0.4
2,0.023300971,0.840776699,0.052427184,0.788349515,0.054368932,0.790291262,0.054368932,0.867961165,0.050485437,0.972815534,0.050485437,0.765048544,0.050485437,0.683495146,0.050485437,0.974757282,0.182524272,0.763106796,0.258252427,0.893203883,0.310679612,0.972815534,0.182524272,0.765048544,0.155339806,0.895145631,0.12815534,1,0.050485437,0.211650485,0,0.815533981,-1,-1,0.001941748,0.790291262
2,0.03030303,0.354978355,0.155844156,0.45021645,0.125541126,0.554112554,0.121212121,0.748917749,0.095238095,0.909090909,0.16017316,0.350649351,0.16017316,0.16017316,0.16017316,0,0.38961039,0.61038961,0.225108225,0.83982684,0.095238095,1,0.510822511,0.515151515,0.705627706,0.748917749,0.835497835,0.965367965,0,0.380952381,0.004329004,0.350649351,0,0.45021645,-1,-1
2,0.270479134,0.034003091,0.404945904,0.171561051,0.304482226,0.207109737,0.304482226,0.411128284,0.238021638,0.585780526,0,1,0.57496136,0.273570325,0.608964451,0.343122102,0.44049459,0.448222566,0.27202473,0.653786708,-1,-1,0.576506955,0.412673879,0.877897991,0.551777434,0.913446677,0.860896445,0.236476043,0.034003091,0.270479134,0,0.236476043,0.068006182,0.304482226,0
2,0.579113924,0.579113924,0.636075949,0.579113924,0.636075949,0.658227848,0.658227848,0.797468354,0.683544304,0.924050633,0.655063291,0.5,0.708860759,0.392405063,0.734177215,0.262658228,0.787974684,0.632911392,0.737341772,0.765822785,0.683544304,0.952531646,0.892405063,0.553797468,0.946202532,0.765822785,1,0.977848101,0.553797468,0.582278481,0.553797468,0.556962025,0.553797468,0.632911392,0.547468354,0.629746835
2,0.310679612,0.160194175,0.36407767,0,0.257281553,0,0.262135922,0.160194175,0.36407767,0.422330097,0.466019417,0,0.674757282,0.208737864,0.72815534,0.368932039,0,0.524271845,0.417475728,0.266990291,0.36407767,0.427184466,0.048543689,0.524271845,0.208737864,0.737864078,0.417475728,1,-1,-1,0.305825243,0.155339806,-1,-1,0.315533981,0.101941748
2,-1,-1,0.655737705,0.459016393,0.68852459,0.573770492,0.655737705,0.767213115,0.727868852,0.957377049,0.652459016,0.573770492,0.655737705,0.767213115,0.691803279,0.921311475,0.308196721,0.531147541,0.573770492,0.806557377,0.731147541,1,0.383606557,0.570491803,0.570491803,0.803278689,0.727868852,1,-1,-1,-1,-1,0.727868852,0.495081967,-1,-1
2,-1,-1,0.623003195,0.329073482,0.667731629,0.380191693,0.623003195,0.661341853,0.623003195,0.897763578,0.619808307,0.233226837,0.811501597,0.664536741,1,0.849840256,0.383386581,0.42172524,0.191693291,0.61341853,0,0.808306709,0.380191693,0.376996805,0.191693291,0.610223642,0,0.808306709,-1,-1,-1,-1,0.760383387,0.287539936,-1,-1
2,0.027960526,0.427631579,0.172697368,0.513157895,0.171052632,0.628289474,0.200657895,0.828947368,0.200657895,0.972039474,0.171052632,0.371710526,0.199013158,0.199013158,0.202302632,1,0.486842105,0.601973684,0.657894737,0.797697368,0.228618421,1,0.542763158,0.542763158,0.399671053,0.799342105,0.228618421,1,0,0.455592105,0.001644737,0.401315789,0.026315789,0.541118421,-1,-1
